STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00040693,BERKELEY CA US,20100101,0.07,0.23,0.61,0.14,0.0,0.14,0.0,353,241,110,46,0,0,0,0,0,0,0,0,0,49.7,16.0,57.7,41.7,4.1,4.8,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100102,0.07,0.23,0.61,0.29,0.0,0.29,0.0,354,241,110,46,0,0,0,0,0,0,0,0,0,49.7,16.0,57.7,41.7,4.1,4.8,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100103,0.07,0.23,0.61,0.43,0.0,0.43,0.0,354,242,109,46,0,0,0,0,0,0,0,0,0,49.7,16.0,57.7,41.7,4.1,4.8,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100104,0.07,0.23,0.60,0.57,0.0,0.57,0.0,354,242,109,46,0,0,0,0,0,0,0,0,0,49.7,16.1,57.8,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100105,0.07,0.22,0.60,0.72,0.0,0.72,0.0,354,242,109,45,0,0,0,0,0,0,0,0,0,49.7,16.1,57.8,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100106,0.07,0.22,0.60,0.86,0.0,0.86,0.0,354,242,108,45,0,0,0,0,0,0,0,0,0,49.7,16.1,57.8,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100107,0.07,0.22,0.60,1.01,0.0,1.01,0.0,353,242,108,45,0,0,0,0,0,0,0,0,0,49.7,16.1,57.8,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100108,0.07,0.22,0.60,1.17,0.0,1.17,0.0,353,243,108,45,0,0,0,0,0,0,0,0,0,49.8,16.2,57.8,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100109,0.07,0.22,0.60,1.32,0.0,1.32,0.0,353,243,108,45,0,0,0,0,0,0,0,0,0,49.8,16.2,57.9,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100110,0.07,0.22,0.60,1.49,0.0,1.49,0.0,353,244,108,46,0,0,0,0,0,0,0,0,0,49.8,16.2,57.9,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100111,0.08,0.23,0.60,1.66,0.0,1.66,0.0,353,246,109,46,0,0,0,0,0,0,0,0,0,49.8,16.2,57.9,41.7,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100112,0.08,0.23,0.60,1.82,0.0,1.82,0.0,354,247,109,46,0,0,0,0,0,0,0,0,0,49.9,16.3,58.0,41.7,4.0,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100113,0.08,0.23,0.60,1.99,0.0,1.99,0.0,355,248,109,46,0,0,0,0,0,0,0,0,0,49.9,16.3,58.0,41.8,4.0,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100114,0.08,0.23,0.60,2.16,0.0,2.16,0.0,356,250,109,46,0,0,0,0,0,0,0,0,0,49.9,16.3,58.1,41.8,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100115,0.08,0.23,0.60,2.33,0.0,2.33,0.0,357,252,109,46,0,0,0,0,0,0,0,0,0,50.0,16.3,58.2,41.8,4.1,4.9,4.6,4.9
GHCND:USC00040693,BERKELEY CA US,20100116,0.08,0.24,0.60,2.49,0.0,2.49,0.0,359,253,110,46,0,0,0,0,0,0,0,0,0,50.0,16.4,58.2,41.8,4.1,5.0,4.7,4.9
GHCND:USC00040693,BERKELEY CA US,20100117,0.08,0.24,0.61,2.66,0.0,2.66,0.0,359,255,111,46,0,0,0,0,0,0,0,0,0,50.1,16.4,58.3,41.9,4.1,5.0,4.7,4.9
GHCND:USC00040693,BERKELEY CA US,20100118,0.08,0.25,0.61,2.81,0.0,2.81,0.0,360,257,112,47,0,0,0,0,0,0,0,0,0,50.1,16.4,58.4,41.9,4.1,5.0,4.7,4.9
GHCND:USC00040693,BERKELEY CA US,20100119,0.08,0.25,0.62,2.97,0.0,2.97,0.0,361,259,113,48,0,0,0,0,0,0,0,0,0,50.2,16.5,58.4,42.0,4.1,5.0,4.7,4.9
GHCND:USC00040693,BERKELEY CA US,20100120,0.09,0.26,0.62,3.12,0.0,3.12,0.0,362,261,114,48,0,0,0,0,0,0,0,0,0,50.3,16.5,58.5,42.0,4.1,5.0,4.7,4.9
GHCND:USC00040693,BERKELEY CA US,20100121,0.09,0.26,0.63,3.28,0.0,3.28,0.0,363,263,116,49,0,0,0,0,0,0,0,0,0,50.3,16.5,58.6,42.1,4.1,5.0,4.8,4.8
GHCND:USC00040693,BERKELEY CA US,20100122,0.09,0.27,0.63,3.44,0.0,3.44,0.0,364,265,117,50,0,0,0,0,0,0,0,0,0,50.4,16.6,58.7,42.1,4.1,5.0,4.8,4.8
GHCND:USC00040693,BERKELEY CA US,20100123,0.09,0.27,0.64,3.60,0.0,3.60,0.0,364,266,118,50,0,0,0,0,0,0,0,0,0,50.5,16.6,58.8,42.2,4.1,5.0,4.8,4.8
GHCND:USC00040693,BERKELEY CA US,20100124,0.09,0.28,0.65,3.76,0.0,3.76,0.0,364,267,119,51,0,0,0,0,0,0,0,0,0,50.6,16.6,58.9,42.3,4.1,5.0,4.8,4.8
GHCND:USC00040693,BERKELEY CA US,20100125,0.09,0.29,0.66,3.93,0.0,3.93,0.0,363,268,120,51,0,0,0,0,0,0,0,0,0,50.7,16.7,59.0,42.3,4.1,5.0,4.9,4.8
GHCND:USC00040693,BERKELEY CA US,20100126,0.09,0.29,0.66,4.10,0.0,4.10,0.0,363,269,121,51,0,0,0,0,0,0,0,0,0,50.8,16.7,59.1,42.4,4.1,5.0,4.9,4.8
GHCND:USC00040693,BERKELEY CA US,20100127,0.10,0.30,0.67,4.27,0.0,4.27,0.0,363,269,122,52,0,0,0,0,0,0,0,0,0,50.9,16.7,59.2,42.5,4.1,5.0,4.9,4.8
GHCND:USC00040693,BERKELEY CA US,20100128,0.10,0.30,0.68,4.44,0.0,4.44,0.0,362,270,123,52,0,0,0,0,0,0,0,0,0,50.9,16.8,59.3,42.6,4.2,5.1,4.9,4.8
GHCND:USC00040693,BERKELEY CA US,20100129,0.10,0.30,0.68,4.61,0.0,4.61,0.0,362,270,124,53,0,0,0,0,0,0,0,0,0,51.1,16.8,59.5,42.6,4.2,5.1,5.0,4.8
GHCND:USC00040693,BERKELEY CA US,20100130,0.10,0.31,0.69,4.80,0.0,4.80,0.0,361,270,124,53,0,0,0,0,0,0,0,0,0,51.2,16.9,59.6,42.7,4.2,5.1,5.0,4.8
GHCND:USC00040693,BERKELEY CA US,20100131,0.10,0.31,0.70,4.98,0.0,4.98,0.0,361,271,125,53,0,0,0,0,0,0,0,0,0,51.3,16.9,59.7,42.8,4.2,5.1,5.0,4.8
GHCND:USC00040693,BERKELEY CA US,20100201,0.10,0.31,0.70,0.19,0.0,5.17,0.0,361,271,126,54,0,0,0,0,0,0,0,0,0,51.4,16.9,59.8,42.9,4.2,5.1,5.1,4.8
GHCND:USC00040693,BERKELEY CA US,20100202,0.10,0.32,0.71,0.38,0.0,5.36,0.0,362,272,127,55,0,0,0,0,0,0,0,0,0,51.5,17.0,60.0,43.0,4.2,5.1,5.1,4.8
GHCND:USC00040693,BERKELEY CA US,20100203,0.10,0.32,0.71,0.58,0.0,5.56,0.0,364,273,128,56,0,0,0,0,0,0,0,0,0,51.6,17.0,60.1,43.1,4.2,5.1,5.1,4.8
GHCND:USC00040693,BERKELEY CA US,20100204,0.10,0.32,0.71,0.78,0.0,5.76,0.0,365,274,129,56,0,0,0,0,0,0,0,0,0,51.7,17.0,60.2,43.2,4.2,5.1,5.2,4.8
GHCND:USC00040693,BERKELEY CA US,20100205,0.10,0.33,0.72,0.98,0.0,5.96,0.0,366,275,130,57,0,0,0,0,0,0,0,0,0,51.8,17.1,60.4,43.3,4.3,5.1,5.2,4.7
GHCND:USC00040693,BERKELEY CA US,20100206,0.10,0.33,0.72,1.17,0.0,6.15,0.0,368,276,131,58,0,0,0,0,0,0,0,0,0,52.0,17.1,60.5,43.4,4.3,5.1,5.2,4.7
GHCND:USC00040693,BERKELEY CA US,20100207,0.10,0.33,0.72,1.37,0.0,6.35,0.0,370,277,132,58,0,0,0,0,0,0,0,0,0,52.1,17.2,60.6,43.5,4.3,5.1,5.3,4.7
GHCND:USC00040693,BERKELEY CA US,20100208,0.09,0.33,0.72,1.56,0.0,6.54,0.0,371,278,133,58,0,0,0,0,0,0,0,0,0,52.2,17.2,60.8,43.6,4.3,5.1,5.3,4.7
GHCND:USC00040693,BERKELEY CA US,20100209,0.09,0.33,0.72,1.75,0.0,6.73,0.0,372,278,134,58,0,0,0,0,0,0,0,0,0,52.3,17.2,60.9,43.7,4.3,5.2,5.4,4.7
GHCND:USC00040693,BERKELEY CA US,20100210,0.09,0.33,0.73,1.94,0.0,6.92,0.0,374,279,135,59,0,0,0,0,0,0,0,0,0,52.4,17.3,61.1,43.8,4.3,5.2,5.4,4.7
GHCND:USC00040693,BERKELEY CA US,20100211,0.09,0.33,0.73,2.12,0.0,7.10,0.0,375,279,136,59,0,0,0,0,0,0,0,0,0,52.6,17.3,61.2,43.9,4.3,5.2,5.4,4.7
GHCND:USC00040693,BERKELEY CA US,20100212,0.09,0.33,0.73,2.31,0.0,7.29,0.0,376,280,137,59,0,0,0,0,0,0,0,0,0,52.7,17.3,61.3,44.0,4.3,5.2,5.4,4.7
GHCND:USC00040693,BERKELEY CA US,20100213,0.09,0.33,0.73,2.49,0.0,7.47,0.0,376,280,137,59,0,0,0,0,0,0,0,0,0,52.8,17.4,61.5,44.1,4.3,5.2,5.5,4.6
GHCND:USC00040693,BERKELEY CA US,20100214,0.09,0.33,0.73,2.67,0.0,7.65,0.0,377,280,138,59,0,0,0,0,0,0,0,0,0,52.9,17.4,61.6,44.2,4.3,5.2,5.5,4.6
GHCND:USC00040693,BERKELEY CA US,20100215,0.09,0.33,0.73,2.85,0.0,7.83,0.0,378,280,138,59,0,0,0,0,0,0,0,0,0,53.0,17.4,61.7,44.3,4.3,5.2,5.5,4.6
GHCND:USC00040693,BERKELEY CA US,20100216,0.09,0.33,0.73,3.04,0.0,8.02,0.0,378,280,137,58,0,0,0,0,0,0,0,0,0,53.1,17.5,61.9,44.4,4.4,5.2,5.5,4.6
GHCND:USC00040693,BERKELEY CA US,20100217,0.09,0.33,0.72,3.23,0.0,8.21,0.0,378,279,137,58,0,0,0,0,0,0,0,0,0,53.2,17.5,62.0,44.5,4.4,5.2,5.6,4.6
GHCND:USC00040693,BERKELEY CA US,20100218,0.09,0.32,0.72,3.41,0.0,8.39,0.0,378,279,136,57,0,0,0,0,0,0,0,0,0,53.3,17.5,62.1,44.6,4.4,5.2,5.6,4.6
GHCND:USC00040693,BERKELEY CA US,20100219,0.09,0.32,0.71,3.60,0.0,8.58,0.0,378,277,136,56,0,0,0,0,0,0,0,0,0,53.4,17.6,62.2,44.7,4.4,5.2,5.6,4.6
GHCND:USC00040693,BERKELEY CA US,20100220,0.09,0.32,0.70,3.78,0.0,8.76,0.0,377,276,134,55,0,0,0,0,0,0,0,0,0,53.5,17.6,62.3,44.8,4.4,5.2,5.6,4.6
GHCND:USC00040693,BERKELEY CA US,20100221,0.09,0.31,0.70,3.97,0.0,8.95,0.0,376,275,133,54,0,0,0,0,0,0,0,0,0,53.6,17.6,62.5,44.8,4.4,5.3,5.6,4.6
GHCND:USC00040693,BERKELEY CA US,20100222,0.08,0.31,0.69,4.14,0.0,9.12,0.0,375,273,131,53,0,0,0,0,0,0,0,0,0,53.7,17.6,62.6,44.9,4.4,5.3,5.7,4.6
GHCND:USC00040693,BERKELEY CA US,20100223,0.08,0.31,0.68,4.32,0.0,9.30,0.0,374,272,130,52,0,0,0,0,0,0,0,0,0,53.8,17.7,62.7,45.0,4.4,5.3,5.7,4.6
GHCND:USC00040693,BERKELEY CA US,20100224,0.08,0.30,0.68,4.50,0.0,9.48,0.0,373,270,128,50,0,0,0,0,0,0,0,0,0,53.9,17.7,62.8,45.1,4.4,5.3,5.7,4.6
GHCND:USC00040693,BERKELEY CA US,20100225,0.08,0.30,0.67,4.68,0.0,9.66,0.0,372,269,127,49,0,0,0,0,0,0,0,0,0,54.0,17.7,62.9,45.1,4.5,5.3,5.8,4.6
GHCND:USC00040693,BERKELEY CA US,20100226,0.08,0.30,0.66,4.86,0.0,9.84,0.0,371,267,126,48,0,0,0,0,0,0,0,0,0,54.1,17.8,63.0,45.2,4.5,5.3,5.8,4.5
GHCND:USC00040693,BERKELEY CA US,20100227,0.08,0.29,0.65,5.04,0.0,10.02,0.0,369,266,124,47,0,0,0,0,0,0,0,0,0,54.2,17.8,63.0,45.3,4.5,5.3,5.8,4.5
GHCND:USC00040693,BERKELEY CA US,20100228,0.08,0.29,0.65,5.21,0.0,10.19,0.0,368,264,123,45,0,0,0,0,0,0,0,0,0,54.2,17.8,63.1,45.3,4.5,5.4,5.9,4.5
GHCND:USC00040693,BERKELEY CA US,20100301,0.08,0.29,0.63,0.18,0.0,10.37,0.0,364,260,120,43,0,0,0,0,0,0,0,0,0,54.3,17.8,63.2,45.4,4.5,5.4,5.9,4.5
GHCND:USC00040693,BERKELEY CA US,20100302,0.08,0.29,0.63,0.35,0.0,10.54,0.0,361,258,118,42,0,0,0,0,0,0,0,0,0,54.4,17.9,63.3,45.4,4.5,5.4,6.0,4.5
GHCND:USC00040693,BERKELEY CA US,20100303,0.08,0.28,0.62,0.51,0.0,10.70,0.0,358,256,117,40,0,0,0,0,0,0,0,0,0,54.4,17.9,63.4,45.5,4.5,5.4,6.0,4.5
GHCND:USC00040693,BERKELEY CA US,20100304,0.08,0.28,0.62,0.66,0.0,10.85,0.0,355,254,116,39,0,0,0,0,0,0,0,0,0,54.5,17.9,63.4,45.5,4.5,5.5,6.0,4.5
GHCND:USC00040693,BERKELEY CA US,20100305,0.08,0.28,0.62,0.81,0.0,11.00,0.0,351,251,114,38,0,0,0,0,0,0,0,0,0,54.5,18.0,63.5,45.6,4.5,5.5,6.0,4.5
GHCND:USC00040693,BERKELEY CA US,20100306,0.08,0.28,0.61,0.96,0.0,11.15,0.0,347,248,112,37,0,0,0,0,0,0,0,0,0,54.6,18.0,63.6,45.6,4.5,5.5,6.1,4.4
GHCND:USC00040693,BERKELEY CA US,20100307,0.08,0.27,0.61,1.10,0.0,11.29,0.0,343,245,110,36,0,0,0,0,0,0,0,0,0,54.6,18.0,63.6,45.6,4.5,5.5,6.1,4.4
GHCND:USC00040693,BERKELEY CA US,20100308,0.08,0.27,0.60,1.24,0.0,11.43,0.0,339,242,108,34,0,0,0,0,0,0,0,0,0,54.7,18.1,63.7,45.7,4.6,5.6,6.1,4.4
GHCND:USC00040693,BERKELEY CA US,20100309,0.08,0.27,0.60,1.38,0.0,11.57,0.0,335,239,106,33,0,0,0,0,0,0,0,0,0,54.7,18.1,63.8,45.7,4.6,5.6,6.1,4.4
GHCND:USC00040693,BERKELEY CA US,20100310,0.08,0.27,0.59,1.51,0.0,11.70,0.0,331,236,104,32,0,0,0,0,0,0,0,0,0,54.8,18.1,63.8,45.7,4.6,5.6,6.2,4.4
GHCND:USC00040693,BERKELEY CA US,20100311,0.08,0.26,0.59,1.65,0.0,11.84,0.0,327,233,102,31,0,0,0,0,0,0,0,0,0,54.8,18.2,63.9,45.7,4.6,5.6,6.2,4.4
GHCND:USC00040693,BERKELEY CA US,20100312,0.08,0.26,0.58,1.78,0.0,11.97,0.0,323,230,100,30,0,0,0,0,0,0,0,0,0,54.8,18.2,63.9,45.7,4.6,5.6,6.2,4.4
GHCND:USC00040693,BERKELEY CA US,20100313,0.08,0.26,0.57,1.91,0.0,12.10,0.0,319,226,97,28,0,0,0,0,0,0,0,0,0,54.9,18.3,64.0,45.7,4.6,5.7,6.2,4.4
GHCND:USC00040693,BERKELEY CA US,20100314,0.08,0.25,0.57,2.04,0.0,12.23,0.0,315,223,95,27,0,0,0,0,0,0,0,0,0,54.9,18.3,64.1,45.8,4.6,5.7,6.3,4.4
GHCND:USC00040693,BERKELEY CA US,20100315,0.08,0.25,0.56,2.16,0.0,12.35,0.0,311,219,93,26,0,0,0,0,0,0,0,0,0,54.9,18.4,64.1,45.8,4.6,5.7,6.3,4.4
GHCND:USC00040693,BERKELEY CA US,20100316,0.08,0.24,0.56,2.29,0.0,12.48,0.0,307,216,91,26,0,0,0,0,0,0,0,0,0,55.0,18.4,64.2,45.8,4.7,5.7,6.4,4.4
GHCND:USC00040693,BERKELEY CA US,20100317,0.08,0.24,0.55,2.41,0.0,12.60,0.0,303,212,88,25,0,0,0,0,0,0,0,0,0,55.0,18.5,64.2,45.8,4.7,5.7,6.4,4.4
GHCND:USC00040693,BERKELEY CA US,20100318,0.08,0.24,0.55,2.52,0.0,12.71,0.0,299,209,86,24,0,0,0,0,0,0,0,0,0,55.0,18.5,64.3,45.8,4.7,5.7,6.5,4.4
GHCND:USC00040693,BERKELEY CA US,20100319,0.08,0.23,0.54,2.64,0.0,12.83,0.0,295,206,84,24,0,0,0,0,0,0,0,0,0,55.1,18.6,64.4,45.8,4.7,5.8,6.5,4.4
GHCND:USC00040693,BERKELEY CA US,20100320,0.08,0.23,0.54,2.76,0.0,12.95,0.0,292,204,83,23,0,0,0,0,0,0,0,0,0,55.1,18.6,64.4,45.8,4.7,5.8,6.5,4.4
GHCND:USC00040693,BERKELEY CA US,20100321,0.08,0.23,0.53,2.87,0.0,13.06,0.0,289,201,81,23,0,0,0,0,0,0,0,0,0,55.1,18.7,64.5,45.8,4.8,5.8,6.6,4.4
GHCND:USC00040693,BERKELEY CA US,20100322,0.08,0.22,0.52,2.98,0.0,13.17,0.0,286,198,79,22,0,0,0,0,0,0,0,0,0,55.2,18.8,64.5,45.8,4.8,5.8,6.6,4.4
GHCND:USC00040693,BERKELEY CA US,20100323,0.08,0.22,0.52,3.09,0.0,13.28,0.0,283,196,77,22,0,0,0,0,0,0,0,0,0,55.2,18.8,64.6,45.8,4.8,5.8,6.6,4.4
GHCND:USC00040693,BERKELEY CA US,20100324,0.08,0.22,0.51,3.20,0.0,13.39,0.0,280,193,76,22,0,0,0,0,0,0,0,0,0,55.2,18.9,64.7,45.8,4.8,5.8,6.7,4.4
GHCND:USC00040693,BERKELEY CA US,20100325,0.08,0.21,0.51,3.30,0.0,13.49,0.0,276,190,74,21,0,0,0,0,0,0,0,0,0,55.3,19.0,64.8,45.8,4.8,5.8,6.7,4.4
GHCND:USC00040693,BERKELEY CA US,20100326,0.08,0.21,0.50,3.40,0.0,13.59,0.0,273,188,72,21,0,0,0,0,0,0,0,0,0,55.3,19.1,64.8,45.8,4.8,5.8,6.7,4.4
GHCND:USC00040693,BERKELEY CA US,20100327,0.08,0.21,0.50,3.49,0.0,13.68,0.0,270,185,70,21,0,0,0,0,0,0,0,0,0,55.3,19.1,64.9,45.8,4.8,5.8,6.7,4.3
GHCND:USC00040693,BERKELEY CA US,20100328,0.07,0.20,0.49,3.59,0.0,13.78,0.0,267,183,69,20,0,0,0,0,0,0,0,0,0,55.4,19.2,65.0,45.8,4.8,5.8,6.7,4.3
GHCND:USC00040693,BERKELEY CA US,20100329,0.07,0.20,0.48,3.68,0.0,13.87,0.0,264,180,67,20,0,0,0,0,0,0,0,0,0,55.4,19.3,65.1,45.8,4.8,5.8,6.7,4.3
GHCND:USC00040693,BERKELEY CA US,20100330,0.07,0.20,0.48,3.77,0.0,13.96,0.0,261,178,65,20,0,0,0,0,0,0,0,0,0,55.5,19.4,65.2,45.8,4.8,5.9,6.7,4.3
GHCND:USC00040693,BERKELEY CA US,20100331,0.07,0.19,0.47,3.86,0.0,14.05,0.0,258,175,64,19,0,0,0,0,0,0,0,0,0,55.5,19.4,65.2,45.8,4.8,5.9,6.7,4.3
GHCND:USC00040693,BERKELEY CA US,20100401,0.07,0.19,0.47,0.08,0.0,14.13,0.0,256,172,62,19,0,0,0,0,0,0,0,0,0,55.6,19.5,65.3,45.8,4.8,5.9,6.7,4.3
GHCND:USC00040693,BERKELEY CA US,20100402,0.07,0.18,0.46,0.15,0.0,14.20,0.0,253,169,60,18,0,0,0,0,0,0,0,0,0,55.6,19.6,65.4,45.8,4.8,5.9,6.8,4.3
GHCND:USC00040693,BERKELEY CA US,20100403,0.07,0.18,0.45,0.23,0.0,14.28,0.0,250,167,58,17,0,0,0,0,0,0,0,0,0,55.7,19.7,65.5,45.8,4.8,5.9,6.8,4.3
GHCND:USC00040693,BERKELEY CA US,20100404,0.07,0.18,0.44,0.30,0.0,14.35,0.0,248,165,56,17,0,0,0,0,0,0,0,0,0,55.7,19.8,65.6,45.9,4.8,5.9,6.8,4.3
GHCND:USC00040693,BERKELEY CA US,20100405,0.07,0.17,0.44,0.38,0.0,14.43,0.0,246,162,54,16,0,0,0,0,0,0,0,0,0,55.8,19.8,65.7,45.9,4.9,5.9,6.8,4.3
GHCND:USC00040693,BERKELEY CA US,20100406,0.06,0.17,0.43,0.45,0.0,14.50,0.0,244,160,52,16,0,0,0,0,0,0,0,0,0,55.9,19.9,65.8,45.9,4.9,6.0,6.8,4.3
GHCND:USC00040693,BERKELEY CA US,20100407,0.06,0.17,0.42,0.52,0.0,14.57,0.0,242,158,51,15,0,0,0,0,0,0,0,0,0,55.9,20.0,65.9,45.9,4.9,6.0,6.9,4.3
GHCND:USC00040693,BERKELEY CA US,20100408,0.06,0.17,0.41,0.58,0.0,14.63,0.0,239,156,49,15,0,0,0,0,0,0,0,0,0,56.0,20.0,66.0,46.0,4.9,6.0,6.9,4.3
GHCND:USC00040693,BERKELEY CA US,20100409,0.06,0.16,0.41,0.65,0.0,14.70,0.0,237,154,48,14,0,0,0,0,0,0,0,0,0,56.1,20.1,66.1,46.0,4.9,6.1,6.9,4.3
GHCND:USC00040693,BERKELEY CA US,20100410,0.06,0.16,0.40,0.71,0.0,14.76,0.0,235,152,46,14,0,0,0,0,0,0,0,0,0,56.2,20.2,66.2,46.1,4.9,6.1,6.9,4.3
GHCND:USC00040693,BERKELEY CA US,20100411,0.06,0.16,0.40,0.77,0.0,14.82,0.0,232,150,45,13,0,0,0,0,0,0,0,0,0,56.2,20.2,66.3,46.1,4.9,6.1,7.0,4.3
GHCND:USC00040693,BERKELEY CA US,20100412,0.06,0.16,0.39,0.84,0.0,14.89,0.0,230,148,44,13,0,0,0,0,0,0,0,0,0,56.3,20.3,66.4,46.2,4.9,6.1,7.0,4.3
GHCND:USC00040693,BERKELEY CA US,20100413,0.06,0.15,0.39,0.90,0.0,14.95,0.0,228,146,42,12,0,0,0,0,0,0,0,0,0,56.4,20.3,66.6,46.2,5.0,6.2,7.0,4.3
GHCND:USC00040693,BERKELEY CA US,20100414,0.06,0.15,0.38,0.95,0.0,15.00,0.0,225,144,41,11,0,0,0,0,0,0,0,0,0,56.5,20.4,66.7,46.3,5.0,6.2,7.1,4.3
GHCND:USC00040693,BERKELEY CA US,20100415,0.06,0.15,0.38,1.01,0.0,15.06,0.0,222,142,39,11,0,0,0,0,0,0,0,0,0,56.5,20.4,66.8,46.3,5.0,6.3,7.1,4.3
GHCND:USC00040693,BERKELEY CA US,20100416,0.06,0.15,0.38,1.06,0.0,15.11,0.0,220,140,38,10,0,0,0,0,0,0,0,0,0,56.6,20.5,66.9,46.4,5.0,6.3,7.1,4.3
GHCND:USC00040693,BERKELEY CA US,20100417,0.06,0.15,0.37,1.11,0.0,15.16,0.0,217,138,37,10,0,0,0,0,0,0,0,0,0,56.7,20.5,67.0,46.5,4.9,6.3,7.1,4.3
GHCND:USC00040693,BERKELEY CA US,20100418,0.06,0.15,0.37,1.16,0.0,15.21,0.0,214,136,36,9,0,0,0,0,0,0,0,0,0,56.8,20.5,67.1,46.5,4.9,6.4,7.1,4.3
GHCND:USC00040693,BERKELEY CA US,20100419,0.06,0.15,0.37,1.20,0.0,15.25,0.0,210,133,35,9,0,0,0,0,0,0,0,0,0,56.9,20.6,67.2,46.6,4.9,6.4,7.1,4.3
GHCND:USC00040693,BERKELEY CA US,20100420,0.06,0.15,0.36,1.25,0.0,15.30,0.0,207,131,34,8,0,0,0,0,0,0,0,0,0,57.0,20.6,67.3,46.7,4.9,6.5,7.2,4.3
GHCND:USC00040693,BERKELEY CA US,20100421,0.06,0.14,0.36,1.30,0.0,15.35,0.0,204,128,33,8,0,0,0,0,0,0,0,0,0,57.1,20.6,67.4,46.8,4.9,6.5,7.2,4.3
GHCND:USC00040693,BERKELEY CA US,20100422,0.06,0.14,0.36,1.35,0.0,15.40,0.0,201,126,32,7,0,0,0,0,0,0,0,0,0,57.2,20.6,67.5,46.9,4.9,6.5,7.1,4.2
GHCND:USC00040693,BERKELEY CA US,20100423,0.06,0.14,0.36,1.39,0.0,15.44,0.0,198,124,31,7,0,0,0,0,0,0,0,0,0,57.3,20.6,67.6,47.0,4.9,6.5,7.1,4.2
GHCND:USC00040693,BERKELEY CA US,20100424,0.06,0.14,0.36,1.44,0.0,15.49,0.0,194,121,30,6,0,0,0,0,0,0,0,0,0,57.4,20.6,67.7,47.0,4.9,6.5,7.1,4.2
GHCND:USC00040693,BERKELEY CA US,20100425,0.06,0.14,0.35,1.48,0.0,15.53,0.0,191,119,29,6,0,0,0,0,0,0,0,0,0,57.5,20.6,67.8,47.1,4.8,6.6,7.1,4.2
GHCND:USC00040693,BERKELEY CA US,20100426,0.06,0.14,0.35,1.52,0.0,15.57,0.0,187,117,28,5,0,0,0,0,0,0,0,0,0,57.6,20.6,67.9,47.2,4.8,6.6,7.1,4.2
GHCND:USC00040693,BERKELEY CA US,20100427,0.06,0.14,0.35,1.56,0.0,15.61,0.0,184,114,27,5,0,0,0,0,0,0,0,0,0,57.6,20.6,67.9,47.3,4.8,6.6,7.2,4.1
GHCND:USC00040693,BERKELEY CA US,20100428,0.06,0.14,0.35,1.59,0.0,15.64,0.0,180,112,26,5,0,0,0,0,0,0,0,0,0,57.7,20.6,68.0,47.4,4.8,6.7,7.2,4.1
GHCND:USC00040693,BERKELEY CA US,20100429,0.06,0.14,0.34,1.63,0.0,15.68,0.0,177,109,25,4,0,0,0,0,0,0,0,0,0,57.8,20.6,68.1,47.6,4.8,6.7,7.2,4.1
GHCND:USC00040693,BERKELEY CA US,20100430,0.06,0.14,0.34,1.66,0.0,15.71,0.0,174,107,24,4,0,0,0,0,0,0,0,0,0,57.9,20.6,68.2,47.7,4.8,6.7,7.2,4.1
GHCND:USC00040693,BERKELEY CA US,20100501,0.06,0.14,0.34,0.04,0.0,15.75,0.0,170,105,23,4,0,0,0,0,0,0,0,0,0,58.0,20.5,68.3,47.8,4.7,6.8,7.2,4.0
